Date,Open,High,Low,Close,Adj Close,Volume
2019-06-14,1.510000,1.530000,1.490000,1.490000,1.490000,5288000
2019-06-17,1.490000,1.510000,1.470000,1.510000,1.510000,4546000
2019-06-18,1.490000,1.500000,1.470000,1.500000,1.500000,4080893
2019-06-19,1.540000,1.670000,1.540000,1.650000,1.650000,16213116
2019-06-20,1.650000,1.700000,1.620000,1.670000,1.670000,10360667
2019-06-21,1.710000,1.840000,1.700000,1.780000,1.780000,28174162
2019-06-24,1.780000,1.800000,1.740000,1.760000,1.760000,9854602
2019-06-25,1.750000,1.750000,1.650000,1.670000,1.670000,11406000
2019-06-26,1.650000,1.680000,1.620000,1.680000,1.680000,7852000
2019-06-27,1.680000,1.720000,1.670000,1.710000,1.710000,4034574
2019-06-28,1.710000,1.710000,1.670000,1.680000,1.680000,4758647
2019-07-02,1.700000,1.740000,1.690000,1.700000,1.700000,7297538
2019-07-03,1.720000,1.720000,1.660000,1.670000,1.670000,4489610
2019-07-04,1.700000,1.700000,1.650000,1.660000,1.660000,5474021
2019-07-05,1.660000,1.660000,1.620000,1.630000,1.630000,4156950
2019-07-08,1.630000,1.640000,1.550000,1.570000,1.570000,5795320
2019-07-09,1.570000,1.570000,1.520000,1.550000,1.550000,4330798
2019-07-10,1.560000,1.610000,1.550000,1.610000,1.610000,4482425
2019-07-11,1.630000,1.650000,1.610000,1.620000,1.620000,3470000
2019-07-12,1.630000,1.620000,1.580000,1.600000,1.600000,2213000
2019-07-15,1.600000,1.600000,1.550000,1.570000,1.570000,2378000
2019-07-16,1.570000,1.600000,1.560000,1.580000,1.580000,3626257
2019-07-17,1.600000,1.600000,1.570000,1.590000,1.590000,3350806
2019-07-18,1.590000,1.590000,1.550000,1.580000,1.580000,4754000
2019-07-19,1.580000,1.600000,1.570000,1.580000,1.580000,2670000
2019-07-22,1.580000,1.600000,1.560000,1.560000,1.560000,4071403
2019-07-23,1.560000,1.600000,1.550000,1.590000,1.590000,2710000
2019-07-24,1.600000,1.720000,1.590000,1.720000,1.720000,15468000
2019-07-25,1.720000,1.740000,1.680000,1.690000,1.690000,5640000
2019-07-26,1.680000,1.680000,1.640000,1.650000,1.650000,4013000
2019-07-29,1.650000,1.660000,1.590000,1.620000,1.620000,3016000
2019-07-30,1.620000,1.650000,1.600000,1.640000,1.640000,1908707
2019-07-31,1.640000,1.640000,1.580000,1.620000,1.620000,3096000
2019-08-01,1.600000,1.620000,1.590000,1.610000,1.610000,2265000
2019-08-02,1.580000,1.580000,1.550000,1.560000,1.560000,5314616
2019-08-05,1.550000,1.560000,1.470000,1.480000,1.480000,7741000
2019-08-06,1.450000,1.460000,1.400000,1.440000,1.440000,7569000
2019-08-07,1.460000,1.500000,1.440000,1.470000,1.470000,5447002
2019-08-08,1.490000,1.510000,1.470000,1.480000,1.480000,2069000
2019-08-09,1.500000,1.510000,1.460000,1.490000,1.490000,3856185
2019-08-12,1.480000,1.510000,1.470000,1.500000,1.500000,3757000
2019-08-13,1.490000,1.500000,1.430000,1.440000,1.440000,5501750
2019-08-14,1.470000,1.490000,1.450000,1.450000,1.450000,3602000
2019-08-15,1.400000,1.460000,1.380000,1.430000,1.430000,3513000
2019-08-16,1.430000,1.450000,1.400000,1.430000,1.430000,4034000
2019-08-19,1.440000,1.490000,1.440000,1.460000,1.460000,2897843
2019-08-20,1.480000,1.530000,1.480000,1.520000,1.520000,3908000
2019-08-21,1.520000,1.540000,1.510000,1.530000,1.530000,2079207
2019-08-22,1.530000,1.670000,1.530000,1.630000,1.630000,11092000
2019-08-23,1.650000,1.660000,1.490000,1.510000,1.510000,13542806
2019-08-26,1.440000,1.480000,1.420000,1.440000,1.440000,9323881
2019-08-27,1.460000,1.490000,1.450000,1.450000,1.450000,6436000
2019-08-28,1.450000,1.470000,1.430000,1.430000,1.430000,5073610
2019-08-29,1.440000,1.470000,1.430000,1.460000,1.460000,4271000
2019-08-30,1.460000,1.480000,1.430000,1.430000,1.430000,5080808
2019-09-02,1.450000,1.450000,1.420000,1.440000,1.440000,3080000
2019-09-03,1.440000,1.480000,1.420000,1.440000,1.440000,2417982
2019-09-04,1.450000,1.490000,1.440000,1.470000,1.470000,4006000
2019-09-05,1.490000,1.540000,1.470000,1.520000,1.520000,8682000
2019-09-06,1.520000,1.590000,1.520000,1.590000,1.590000,9473000
2019-09-09,1.580000,1.600000,1.530000,1.560000,1.560000,4401899
2019-09-10,1.560000,1.570000,1.540000,1.560000,1.560000,1936000
2019-09-11,1.560000,1.590000,1.550000,1.590000,1.590000,2078000
2019-09-12,1.590000,1.640000,1.580000,1.620000,1.620000,4980000
2019-09-13,1.630000,1.650000,1.620000,1.630000,1.630000,4437000
2019-09-16,1.620000,1.620000,1.580000,1.590000,1.590000,3528930
2019-09-17,1.590000,1.590000,1.560000,1.570000,1.570000,2866000
2019-09-18,1.570000,1.610000,1.570000,1.610000,1.610000,2194714
2019-09-19,1.610000,1.620000,1.570000,1.580000,1.580000,1589000
2019-09-20,1.570000,1.590000,1.560000,1.560000,1.560000,2516141
2019-09-23,1.560000,1.570000,1.500000,1.520000,1.520000,4038000
2019-09-24,1.510000,1.550000,1.510000,1.550000,1.550000,1592000
2019-09-25,1.540000,1.540000,1.490000,1.500000,1.500000,2188000
2019-09-26,1.510000,1.600000,1.500000,1.590000,1.590000,5234000
2019-09-27,1.560000,1.580000,1.540000,1.550000,1.550000,2995000
2019-09-30,1.540000,1.540000,1.500000,1.510000,1.510000,1912903
2019-10-02,1.510000,1.600000,1.500000,1.540000,1.540000,4136000
2019-10-03,1.510000,1.580000,1.510000,1.550000,1.550000,3137600
2019-10-04,1.540000,1.560000,1.520000,1.530000,1.530000,2575735
2019-10-08,1.520000,1.550000,1.500000,1.540000,1.540000,2849000
2019-10-09,1.550000,1.580000,1.530000,1.530000,1.530000,5216000
2019-10-10,1.530000,1.550000,1.510000,1.510000,1.510000,4067000
2019-10-11,1.520000,1.550000,1.510000,1.520000,1.520000,3008000
2019-10-14,1.530000,1.550000,1.520000,1.520000,1.520000,5072000
2019-10-15,1.520000,1.530000,1.510000,1.510000,1.510000,2903000
2019-10-16,1.520000,1.580000,1.520000,1.560000,1.560000,10282400
2019-10-17,1.570000,1.620000,1.530000,1.530000,1.530000,10917010
2019-10-18,1.530000,1.550000,1.510000,1.530000,1.530000,6988939
2019-10-21,1.520000,1.560000,1.510000,1.530000,1.530000,3213956
2019-10-22,1.520000,1.590000,1.520000,1.550000,1.550000,7854783
2019-10-23,1.540000,1.550000,1.510000,1.510000,1.510000,6199000
2019-10-24,1.530000,1.540000,1.510000,1.520000,1.520000,3114500
2019-10-25,1.520000,1.520000,1.480000,1.490000,1.490000,4799000
2019-10-28,1.500000,1.520000,1.480000,1.500000,1.500000,4657302
2019-10-29,1.510000,1.520000,1.490000,1.500000,1.500000,1666000
2019-10-30,1.490000,1.500000,1.480000,1.490000,1.490000,2600246
2019-10-31,1.480000,1.510000,1.470000,1.470000,1.470000,2392000
2019-11-01,1.470000,1.500000,1.460000,1.480000,1.480000,2301139
2019-11-04,1.500000,1.540000,1.480000,1.530000,1.530000,5753806
2019-11-05,1.530000,1.590000,1.520000,1.550000,1.550000,22151670
2019-11-06,1.550000,1.550000,1.530000,1.530000,1.530000,4433000
2019-11-07,1.530000,1.530000,1.500000,1.520000,1.520000,3464000
2019-11-08,1.520000,1.530000,1.500000,1.510000,1.510000,2182012
2019-11-11,1.520000,1.520000,1.470000,1.490000,1.490000,5050000
2019-11-12,1.500000,1.500000,1.470000,1.490000,1.490000,1824427
2019-11-13,1.490000,1.500000,1.470000,1.470000,1.470000,89878000
2019-11-14,1.460000,1.470000,1.430000,1.440000,1.440000,5338814
2019-11-15,1.440000,1.480000,1.440000,1.440000,1.440000,2710301
2019-11-18,1.440000,1.470000,1.430000,1.450000,1.450000,4872806
2019-11-19,1.450000,1.450000,1.430000,1.430000,1.430000,3784000
2019-11-20,1.430000,1.440000,1.420000,1.430000,1.430000,1674000
2019-11-21,1.430000,1.430000,1.400000,1.400000,1.400000,4699000
2019-11-22,1.430000,1.430000,1.400000,1.410000,1.410000,4599000
2019-11-25,1.410000,1.410000,1.380000,1.380000,1.380000,6750939
2019-11-26,1.400000,1.400000,1.280000,1.300000,1.300000,16640000
2019-11-27,1.330000,1.340000,1.300000,1.310000,1.310000,7693000
2019-11-28,1.310000,1.310000,1.270000,1.280000,1.280000,4215000
2019-11-29,1.280000,1.280000,1.230000,1.260000,1.260000,5037000
2019-12-02,1.280000,1.280000,1.240000,1.260000,1.260000,3142000
2019-12-03,1.250000,1.250000,1.220000,1.230000,1.230000,3074848
2019-12-04,1.230000,1.230000,1.180000,1.190000,1.190000,3920000
2019-12-05,1.190000,1.230000,1.190000,1.220000,1.220000,4523000
2019-12-06,1.210000,1.250000,1.210000,1.240000,1.240000,2930000
2019-12-09,1.240000,1.240000,1.220000,1.230000,1.230000,3347500
2019-12-10,1.230000,1.230000,1.180000,1.190000,1.190000,4502000
2019-12-11,1.190000,1.260000,1.190000,1.230000,1.230000,6005653
2019-12-12,1.240000,1.300000,1.240000,1.250000,1.250000,9212000
2019-12-13,1.250000,1.270000,1.220000,1.220000,1.220000,6563000
2019-12-16,1.220000,1.250000,1.220000,1.250000,1.250000,2392000
2019-12-17,1.250000,1.300000,1.250000,1.300000,1.300000,8430000
2019-12-18,1.300000,1.310000,1.260000,1.270000,1.270000,5089000
2019-12-19,1.280000,1.280000,1.240000,1.270000,1.270000,2067337
2019-12-20,1.270000,1.270000,1.220000,1.220000,1.220000,9274341
2019-12-23,1.230000,1.260000,1.230000,1.250000,1.250000,1959807
2019-12-24,1.250000,1.270000,1.240000,1.260000,1.260000,892114
2019-12-27,1.250000,1.280000,1.250000,1.270000,1.270000,2357000
2019-12-30,1.270000,1.290000,1.270000,1.290000,1.290000,2151731
2019-12-31,1.290000,1.290000,1.260000,1.270000,1.270000,874000
2020-01-02,1.380000,1.440000,1.350000,1.380000,1.380000,35257500
2020-01-03,1.410000,1.450000,1.390000,1.390000,1.390000,24941810
2020-01-06,1.400000,1.400000,1.290000,1.320000,1.320000,15158000
2020-01-07,1.340000,1.340000,1.270000,1.300000,1.300000,20561710
2020-01-08,1.270000,1.320000,1.250000,1.300000,1.300000,9933411
2020-01-09,1.320000,1.360000,1.300000,1.350000,1.350000,8215403
2020-01-10,1.380000,1.380000,1.320000,1.320000,1.320000,9733355
2020-01-13,1.340000,1.450000,1.330000,1.440000,1.440000,30435180
2020-01-14,1.440000,1.440000,1.380000,1.400000,1.400000,10211760
2020-01-15,1.400000,1.430000,1.380000,1.420000,1.420000,8270403
2020-01-16,1.420000,1.500000,1.420000,1.440000,1.440000,20778970
2020-01-17,1.440000,1.460000,1.420000,1.440000,1.440000,7467209
2020-01-20,1.450000,1.450000,1.400000,1.400000,1.400000,4983000
2020-01-21,1.400000,1.400000,1.340000,1.350000,1.350000,10197450
2020-01-22,1.340000,1.380000,1.330000,1.360000,1.360000,4804130
2020-01-23,1.350000,1.400000,1.330000,1.370000,1.370000,9666684
2020-01-24,1.350000,1.360000,1.320000,1.330000,1.330000,2722000
2020-01-29,1.290000,1.290000,1.260000,1.280000,1.280000,8202000
2020-01-30,1.300000,1.300000,1.220000,1.240000,1.240000,9148500
2020-01-31,1.240000,1.250000,1.220000,1.240000,1.240000,3469000
2020-02-03,1.220000,1.240000,1.190000,1.230000,1.230000,5172000
2020-02-04,1.240000,1.300000,1.230000,1.290000,1.290000,8019500
2020-02-05,1.280000,1.330000,1.280000,1.300000,1.300000,5031000
2020-02-06,1.310000,1.340000,1.280000,1.310000,1.310000,5442000
2020-02-07,1.310000,1.330000,1.290000,1.310000,1.310000,4513000
2020-02-10,1.260000,1.300000,1.250000,1.280000,1.280000,6207000
2020-02-11,1.290000,1.290000,1.260000,1.260000,1.260000,6005000
2020-02-12,1.260000,1.300000,1.260000,1.290000,1.290000,5189915
2020-02-13,1.280000,1.310000,1.280000,1.300000,1.300000,5670000
2020-02-14,1.300000,1.360000,1.300000,1.350000,1.350000,7546000
2020-02-17,1.350000,1.380000,1.330000,1.330000,1.330000,5014287
2020-02-18,1.330000,1.340000,1.290000,1.320000,1.320000,3502000
2020-02-19,1.300000,1.340000,1.300000,1.330000,1.330000,1392000
2020-02-20,1.330000,1.400000,1.310000,1.380000,1.380000,12488070
2020-02-21,1.380000,1.380000,1.340000,1.350000,1.350000,4700000
2020-02-24,1.330000,1.330000,1.300000,1.300000,1.300000,5583000
2020-02-25,1.270000,1.300000,1.260000,1.280000,1.280000,4661000
2020-02-26,1.270000,1.310000,1.260000,1.290000,1.290000,2993557
2020-02-27,1.280000,1.330000,1.270000,1.310000,1.310000,3303033
2020-02-28,1.290000,1.300000,1.230000,1.250000,1.250000,14605000
2020-03-02,1.250000,1.270000,1.250000,1.250000,1.250000,4924559
2020-03-03,1.270000,1.290000,1.250000,1.260000,1.260000,3036000
2020-03-04,1.260000,1.270000,1.240000,1.250000,1.250000,2785000
2020-03-05,1.260000,1.280000,1.250000,1.280000,1.280000,2253564
2020-03-06,1.260000,1.260000,1.240000,1.240000,1.240000,2208000
2020-03-09,1.210000,1.220000,1.180000,1.210000,1.210000,8469000
2020-03-10,1.190000,1.240000,1.180000,1.210000,1.210000,6660370
2020-03-11,1.210000,1.230000,1.200000,1.210000,1.210000,4336000
2020-03-12,1.200000,1.200000,1.120000,1.150000,1.150000,11364890
2020-03-13,1.090000,1.150000,1.040000,1.140000,1.140000,13092890
2020-03-16,1.090000,1.150000,1.020000,1.040000,1.040000,16741000
2020-03-17,1.010000,1.040000,1.000000,1.040000,1.040000,10811800
2020-03-18,1.030000,1.090000,1.000000,1.020000,1.020000,9040933
2020-03-19,1.050000,1.050000,0.970000,0.990000,0.990000,17686050
2020-03-20,1.030000,1.040000,1.000000,1.020000,1.020000,15076000
2020-03-23,1.000000,1.010000,0.960000,0.990000,0.990000,12521050
2020-03-24,1.000000,1.070000,1.000000,1.040000,1.040000,9064000
2020-03-25,1.060000,1.060000,0.980000,1.010000,1.010000,18103000
2020-03-26,1.000000,1.010000,0.960000,0.980000,0.980000,9047000
2020-03-27,1.000000,1.000000,0.970000,0.980000,0.980000,8470000
2020-03-30,0.970000,0.990000,0.930000,0.970000,0.970000,10372140
2020-03-31,0.970000,0.990000,0.950000,0.960000,0.960000,5888000
2020-04-01,0.950000,0.960000,0.940000,0.950000,0.950000,5219382
2020-04-02,0.950000,0.960000,0.930000,0.940000,0.940000,7484000
2020-04-03,0.940000,0.940000,0.890000,0.930000,0.930000,32192350
2020-04-06,0.940000,0.960000,0.920000,0.950000,0.950000,16414890
2020-04-07,0.970000,0.980000,0.940000,0.970000,0.970000,11895000
2020-04-08,0.950000,0.980000,0.930000,0.960000,0.960000,11838910
2020-04-09,0.960000,1.010000,0.950000,1.010000,1.010000,12221180
2020-04-14,1.020000,1.070000,1.020000,1.060000,1.060000,14767900
2020-04-15,1.070000,1.090000,1.040000,1.050000,1.050000,9928000
2020-04-16,1.040000,1.070000,1.030000,1.060000,1.060000,4701000
2020-04-17,1.070000,1.080000,1.030000,1.040000,1.040000,7743265
2020-04-20,1.050000,1.060000,1.030000,1.050000,1.050000,3802000
2020-04-21,1.050000,1.050000,1.000000,1.020000,1.020000,6511000
2020-04-22,1.010000,1.030000,1.000000,1.030000,1.030000,4311000
2020-04-23,1.030000,1.050000,1.020000,1.040000,1.040000,4105000
2020-04-24,1.030000,1.050000,1.020000,1.030000,1.030000,4465000
2020-04-27,1.030000,1.060000,1.010000,1.030000,1.030000,10259000
2020-04-28,1.050000,1.060000,1.020000,1.060000,1.060000,7409000
2020-04-29,1.060000,1.060000,1.040000,1.050000,1.050000,3670000
2020-05-04,1.040000,1.040000,1.020000,1.030000,1.030000,5183112
2020-05-05,1.020000,1.050000,1.020000,1.040000,1.040000,4327325
2020-05-06,1.060000,1.090000,1.030000,1.040000,1.040000,16315150
2020-05-07,1.050000,1.080000,1.040000,1.070000,1.070000,3600000
2020-05-08,1.080000,1.080000,1.060000,1.060000,1.060000,4498403
2020-05-11,1.070000,1.080000,1.060000,1.070000,1.070000,6349000
2020-05-12,1.060000,1.070000,1.050000,1.050000,1.050000,1738000
2020-05-13,1.050000,1.060000,1.030000,1.050000,1.050000,2661393
2020-05-14,1.050000,1.080000,1.030000,1.060000,1.060000,4344000
2020-05-15,1.060000,1.070000,1.040000,1.060000,1.060000,3699570
2020-05-18,1.060000,1.080000,1.050000,1.080000,1.080000,3859000
2020-05-19,1.110000,1.140000,1.100000,1.130000,1.130000,8734000
2020-05-20,1.150000,1.190000,1.130000,1.180000,1.180000,14953400
2020-05-21,1.200000,1.200000,1.150000,1.160000,1.160000,12761100
2020-05-22,1.160000,1.160000,1.040000,1.080000,1.080000,11284000
2020-05-25,1.070000,1.110000,1.050000,1.090000,1.090000,4206000
2020-05-26,1.100000,1.150000,1.100000,1.130000,1.130000,5095000
2020-05-27,1.130000,1.140000,1.090000,1.100000,1.100000,3536403
2020-05-28,1.100000,1.120000,1.070000,1.100000,1.100000,4355403
2020-05-29,1.100000,1.100000,1.070000,1.080000,1.080000,3106956
2020-06-01,1.090000,1.120000,1.090000,1.110000,1.110000,8342000
2020-06-02,1.120000,1.250000,1.120000,1.210000,1.210000,21529090
2020-06-03,1.250000,1.280000,1.240000,1.270000,1.270000,14974530
2020-06-04,1.290000,1.350000,1.260000,1.330000,1.330000,20435000
2020-06-05,1.330000,1.380000,1.330000,1.340000,1.340000,13884000
2020-06-08,1.350000,1.370000,1.290000,1.300000,1.300000,10420320
2020-06-09,1.320000,1.350000,1.310000,1.320000,1.320000,6583788
2020-06-10,1.320000,1.340000,1.300000,1.340000,1.340000,6112000
2020-06-11,1.340000,1.340000,1.260000,1.270000,1.270000,11874000
2020-06-12,1.230000,1.280000,1.210000,1.260000,1.260000,6999637
2020-06-15,1.260000,1.310000,1.240000,1.290000,1.290000,6994000
2020-06-16,1.310000,1.360000,1.310000,1.330000,1.330000,9060806
2020-06-17,1.330000,1.340000,1.300000,1.320000,1.320000,3997000
2020-06-18,1.320000,1.410000,1.300000,1.390000,1.390000,24225300
2020-06-19,1.390000,1.390000,1.360000,1.390000,1.390000,6986000
2020-06-22,1.390000,1.490000,1.380000,1.450000,1.450000,23111780
2020-06-23,1.470000,1.470000,1.400000,1.450000,1.450000,13032950
2020-06-24,1.450000,1.470000,1.430000,1.460000,1.460000,11507000
2020-06-26,1.460000,1.580000,1.440000,1.550000,1.550000,32757500
2020-06-29,1.540000,1.600000,1.450000,1.510000,1.510000,23927380
2020-06-30,1.520000,1.550000,1.440000,1.460000,1.460000,12332000
2020-07-02,1.480000,1.550000,1.470000,1.540000,1.540000,16696980
2020-07-03,1.540000,1.550000,1.490000,1.510000,1.510000,8240242
2020-07-06,1.530000,1.570000,1.500000,1.530000,1.530000,16584360
2020-07-07,1.560000,1.630000,1.520000,1.550000,1.550000,42238720
2020-07-08,1.580000,1.600000,1.540000,1.570000,1.570000,18164800
2020-07-09,1.590000,1.610000,1.560000,1.590000,1.590000,20019680
2020-07-10,1.580000,1.600000,1.530000,1.560000,1.560000,14121220
2020-07-13,1.630000,1.760000,1.620000,1.680000,1.680000,71672300
2020-07-14,1.660000,1.720000,1.610000,1.720000,1.720000,35075300
2020-07-15,1.720000,1.730000,1.610000,1.640000,1.640000,25858420
2020-07-16,1.660000,1.670000,1.480000,1.530000,1.530000,38591570
2020-07-17,1.550000,1.600000,1.510000,1.600000,1.600000,20121680
2020-07-20,1.600000,1.630000,1.540000,1.580000,1.580000,12509730
2020-07-21,1.600000,1.680000,1.600000,1.660000,1.660000,27330960
2020-07-22,1.640000,1.650000,1.550000,1.580000,1.580000,11405530
2020-07-23,1.590000,1.610000,1.530000,1.570000,1.570000,9362000
2020-07-24,1.560000,1.590000,1.520000,1.530000,1.530000,12448060
2020-07-27,1.540000,1.570000,1.510000,1.550000,1.550000,7902621
2020-07-28,1.570000,1.580000,1.540000,1.570000,1.570000,4820000
2020-07-29,1.560000,1.620000,1.550000,1.620000,1.620000,11936000
2020-07-30,1.620000,1.650000,1.570000,1.590000,1.590000,6130000
2020-07-31,1.600000,1.620000,1.590000,1.600000,1.600000,4449000
2020-08-03,1.600000,1.610000,1.570000,1.600000,1.600000,3655000
2020-08-04,1.600000,1.660000,1.600000,1.650000,1.650000,13434380
2020-08-05,1.640000,1.650000,1.620000,1.640000,1.640000,9120000
2020-08-06,1.640000,1.660000,1.600000,1.630000,1.630000,7035500
2020-08-07,1.640000,1.640000,1.540000,1.610000,1.610000,9417000
2020-08-10,1.600000,1.600000,1.550000,1.570000,1.570000,7387209
2020-08-11,1.570000,1.600000,1.550000,1.570000,1.570000,3769000
2020-08-12,1.570000,1.570000,1.510000,1.530000,1.530000,8043000
2020-08-13,1.540000,1.560000,1.530000,1.560000,1.560000,4147000
2020-08-14,1.560000,1.560000,1.520000,1.540000,1.540000,2454000
2020-08-17,1.560000,1.580000,1.540000,1.570000,1.570000,6347000
2020-08-18,1.600000,1.650000,1.590000,1.650000,1.650000,12477000
2020-08-19,1.670000,1.680000,1.610000,1.640000,1.640000,8716000
2020-08-20,1.620000,1.620000,1.590000,1.610000,1.610000,3806000
2020-08-21,1.600000,1.640000,1.590000,1.620000,1.620000,4271301
2020-08-24,1.640000,1.640000,1.620000,1.640000,1.640000,5872000
2020-08-25,1.670000,1.810000,1.650000,1.700000,1.700000,72285490
2020-08-26,1.690000,1.710000,1.670000,1.700000,1.700000,17635000
2020-08-27,1.700000,1.740000,1.550000,1.630000,1.630000,54803800
2020-08-28,1.600000,1.600000,1.560000,1.580000,1.580000,14116190
2020-08-31,1.590000,1.600000,1.520000,1.530000,1.530000,14416600
2020-09-01,1.530000,1.550000,1.480000,1.510000,1.510000,18584330
2020-09-02,1.520000,1.540000,1.510000,1.530000,1.530000,7277880
2020-09-03,1.530000,1.530000,1.470000,1.490000,1.490000,10607580
2020-09-04,1.450000,1.560000,1.420000,1.560000,1.560000,21842700
2020-09-07,1.560000,1.560000,1.510000,1.560000,1.560000,12613920
2020-09-08,1.560000,1.560000,1.520000,1.550000,1.550000,5780000
2020-09-09,1.550000,1.550000,1.510000,1.520000,1.520000,7241376
2020-09-10,1.540000,1.570000,1.530000,1.560000,1.560000,8054979
2020-09-11,1.560000,1.590000,1.540000,1.590000,1.590000,7825070
2020-09-14,1.600000,1.740000,1.590000,1.730000,1.730000,61662490
2020-09-15,1.720000,1.830000,1.680000,1.690000,1.690000,36963000
2020-09-16,1.720000,1.720000,1.690000,1.700000,1.700000,22246500
2020-09-17,1.700000,1.720000,1.660000,1.690000,1.690000,10539580
2020-09-18,1.680000,1.760000,1.680000,1.740000,1.740000,28506430
2020-09-21,1.720000,1.750000,1.670000,1.700000,1.700000,16442690
2020-09-22,1.690000,1.730000,1.680000,1.710000,1.710000,10581000
2020-09-23,1.710000,1.730000,1.690000,1.700000,1.700000,6970525
2020-09-24,1.680000,1.690000,1.650000,1.680000,1.680000,11452390
2020-09-25,1.670000,1.680000,1.580000,1.600000,1.600000,12449580
2020-09-28,1.610000,1.650000,1.600000,1.650000,1.650000,5382000
2020-09-29,1.650000,1.690000,1.630000,1.690000,1.690000,5787590
2020-09-30,1.690000,1.780000,1.690000,1.750000,1.750000,24013360
